Gene_acc,Gene_id,BSF1,BSF2,PCF1,PCF2,Desc
4566,Tb427_100026800,1706,1784,4030,4390,hypothetical protein  conserved
4567,Tb427_110125600,668,636,1609,1718,3' exoribonuclease family  domain 1  putative
4568,Tb427_090070400,9022,8790,32544,35172,Ribosomal protein L31e  putative
4569,Tb427_000809500,258,332,274,292,hypothetical protein  conserved
4570,Tb427_110024200,700,753,1250,1308,hypothetical protein  conserved
4571,Tb427_100020000,769,775,1126,1211,Histone deacetylase domain containing protein  putative
4572,Tb427_100162000,1635,1481,3380,3596,CYTH domain containing protein  putative
4573,Tb427_040026800,1654,1679,3858,4237,Endonuclease/Exonuclease/phosphatase family  putative
4574,Tb427_100049300,577,661,1208,1355,hypothetical protein  conserved
4575,Tb427_100072700,878,946,1940,2250,hypothetical protein  conserved
4576,Tb427_000016900,203,243,226,270,hypothetical protein  conserved
4577,Tb427_050035400,3774,3704,8267,8526,AAA domain (dynein-related subfamily)  putative
4578,Tb427_110020200,1141,1263,2465,2738,XRN 5'-3' exonuclease N-terminus  putative
4579,Tb427_000737800,1213,1415,2103,2078,Retrotransposon hot spot protein  putative
4580,Tb427_050009400,985,1010,3182,3120,hypothetical protein  conserved
4581,Tb427_070027700,1080,1116,2342,2570,DNA primase small subunit  putative
4582,Tb427_040044200,1701,1689,3788,4224,hypothetical protein  conserved
4583,Tb427_000702600,2124,2297,2595,2589,Retrotransposon hot spot protein  putative
4584,Tb427_100125900,1080,1136,1897,2172,WD domain  G-beta repeat  putative
4585,Tb427_100040500,2028,2020,4624,5460,hypothetical protein  conserved
4586,Tb427_100061500,398,485,946,1108,Protein of unknown function (DUF778)  putative
4587,Tb427_000721900,204,181,178,196,hypothetical protein  conserved
4588,Tb427_110030500,937,954,1840,1950,hypothetical protein  conserved
4589,Tb427_110089200,862,870,2635,2777,hypothetical protein  conserved
4590,Tb427_100148600,3140,3221,5079,5231,V-ATPase subunit C  putative
4591,Tb427_010007200,1134,1086,2105,2331,hypothetical protein  conserved
4592,Tb427_080037600,2132,2330,5291,5839,Radical SAM superfamily/Radical_SAM C-terminal domain/Acetyltransferase (GNAT) family  putative
4593,Tb427_110091900,556,615,1715,1946,DnaJ domain containing protein  putative
4594,Tb427_020030200,2393,2072,4585,3775,hypothetical protein  conserved
4595,Tb427_100040900,522,535,1202,1312,hypothetical protein  conserved
4596,Tb427_110108100,674,623,1854,1964,Small acidic protein family  putative
4597,Tb427_080012900,689,618,826,811,hypothetical protein  conserved
4598,Tb427_070007000,805,898,1722,2000,alpha/beta hydrolase fold/Alpha/beta hydrolase family/Serine aminopeptidase  S33  putative
4599,Tb427_070051800,912,980,2622,2859,hypothetical protein  conserved
4600,Tb427_060022600,105,113,308,336,unspecified product
4601,Tb427_090071200,250,276,440,470,unspecified product
4602,Tb427_090090700,652,735,1318,1578,Glutamic acid/alanine-rich protein of Trypanosoma  putative
4603,Tb427_100029400,1492,1642,3592,3977,hypothetical protein  conserved
4604,Tb427_080021100,1735,1991,4790,5205,tRNA methyl transferase  putative
4605,Tb427_070019900,1196,1088,2278,2387,TPR repeat/Tetratricopeptide repeat  putative
4606,Tb427_100131900,797,805,1578,1729,Regulated-SNARE-like domain containing protein  putative
4607,Tb427_100019300,1835,1812,4575,5019,Dual specificity phosphatase  catalytic domain containing protein  putative
4608,Tb427_080049800,737,721,1531,1541,hypothetical protein  conserved
4609,Tb427_050027600,1084,893,2103,2248,hypothetical protein  conserved
4610,Tb427_080061500,871,929,1887,2152,hypothetical protein  conserved
4611,Tb427_030040700,1460,1247,3626,3732,hypothetical protein  conserved
4612,Tb427_050011600,1483,1534,3582,3612,hypothetical protein  conserved
4613,Tb427_110111500,1232,1216,2895,3206,hypothetical protein  conserved
4614,Tb427_070008800,1343,1299,2942,3208,DnaJ domain containing protein  putative
4615,Tb427_090085800,2543,2669,6589,7409,Protein kinase domain/Protein tyrosine kinase  putative
4616,Tb427_060012900,5915,5401,14370,15657,tRNA synthetases class I (C) catalytic domain containing protein  putative
4617,Tb427_100089000,1541,1559,4081,4245,hypothetical protein  conserved
4618,Tb427_090022700,1668,1740,4006,4142,WD domain  G-beta repeat  putative
4619,Tb427_020010100,949,987,2184,2288,FtsJ-like methyltransferase  putative
4620,Tb427_070078200,858,969,2063,2285,Got1/Sft2-like family  putative
4621,Tb427_030047400,540,608,961,1038,hypothetical protein  conserved
4622,Tb427_070018400,1627,1695,3762,3887,hypothetical protein  conserved
4623,Tb427_070062500,856,897,1977,2111,hypothetical protein  conserved
4624,Tb427_100142700,2197,2165,5375,5813,ATPase family associated with various cellular activities (AAA)/Peptidase family M41  putative
4625,Tb427_100015900,1005,1097,2884,3142,Domain of unknown function (DUF4499)  putative
4626,Tb427_010015100,4926,4245,11670,11319,FAT domain/Phosphatidylinositol 3- and 4-kinase/FATC domain containing protein  putative
4627,Tb427_030017800,963,978,2209,2469,hypothetical protein  conserved
4628,Tb427_080043200,1371,1353,3130,3426,DEAD/DEAH box helicase/Type III restriction enzyme  res subunit/Helicase conserved C-terminal domain containing protein  putative
4629,Tb427_100120400,4829,4778,11708,12033,hypothetical protein  conserved
4630,Tb427_060040700,1826,1864,3605,4064,DEAD/DEAH box helicase/Helicase conserved C-terminal domain containing protein  putative
4631,Tb427_060029700,1370,1374,3561,3950,DnaJ domain containing protein  putative
4632,Tb427_060047000,2828,2905,7118,7969,Aldehyde dehydrogenase family  putative
4633,Tb427_090031400,4928,4205,16643,18764,60s Acidic ribosomal protein  putative
4634,Tb427_080056900,1780,1703,3427,3647,hypothetical protein  conserved
4635,Tb427_090083400,1455,1444,3635,4064,Lipase (class 3)  putative
4636,Tb427_070023100,592,577,953,1120,hypothetical protein  conserved
4637,Tb427_100058700,1490,1509,3545,3659,hypothetical protein  conserved
4638,Tb427_010023200,1744,1726,4437,4702,ATPase family associated with various cellular activities (AAA)  putative
4639,Tb427_070016600,990,1021,1572,1776,hypothetical protein  conserved
4640,Tb427_110118600,1330,1261,3183,3514,Histidine phosphatase superfamily (branch 1)  putative
4641,Tb427_070013400,1647,1653,3241,3595,hypothetical protein  conserved
4642,Tb427_110032500,1423,1523,3682,3879,hypothetical protein  conserved
4643,Tb427_080021300,1088,1031,2421,2521,EF-hand domain pair/EF hand  putative
4644,Tb427_110050500,1303,1288,3271,3417,hypothetical protein  conserved
4645,Tb427_080025300,1366,1345,3854,4138,short chain dehydrogenase/Enoyl-(Acyl carrier protein) reductase  putative
4646,Tb427_000221700,39,35,36,31,hypothetical protein  conserved
4647,Tb427_070077400,3661,3190,7759,8183,Mono-functional DNA-alkylating methyl methanesulfonate N-term/CPSF A subunit region containing protein  putative
4648,Tb427_040018600,3223,3226,8309,8972,PMC2NT (NUC016) domain/3'-5' exonuclease/HRDC domain containing protein  putative
4649,Tb427_100042500,4240,3978,9803,10388,Down-regulated in metastasis  putative
4650,Tb427_110046600,664,650,1628,1889,hypothetical protein  conserved
4651,Tb427_110076500,972,1023,2112,2366,Protein kinase domain/Protein tyrosine kinase/Phosphotransferase enzyme family  putative
4652,Tb427_040052300,1096,1145,2414,2543,CorA-like Mg2+ transporter protein  putative
4653,Tb427_100121000,1132,1126,2594,2801,WD domain  G-beta repeat  putative
4654,Tb427_100014400,1253,1244,2856,3036,hypothetical protein  conserved
4655,Tb427_070012100,696,824,1511,1626,hypothetical protein  conserved
4656,Tb427_060015000,2184,2064,5115,5338,Alg9-like mannosyltransferase family  putative
4657,Tb427_040044700,477,516,1084,1308,hypothetical protein  conserved
4658,Tb427_030011900,1472,1501,3774,4103,GIY-YIG catalytic domain containing protein  putative
4659,Tb427_000792600,472,455,264,244,hypothetical protein  conserved
4660,Tb427_100102800,157,113,103,126,Protein kinase domain/Protein tyrosine kinase  putative
4661,Tb427_020022400,709,669,1238,1354,hypothetical protein  conserved
4662,Tb427_100015000,6508,5959,17484,20132,TCP-1/cpn60 chaperonin family  putative
4663,Tb427_030056200,557,615,1403,1634,RNA polymerase Rpb4  putative
4664,Tb427_060049300,1880,1787,4926,5451,tRNA (Guanine-1)-methyltransferase  putative
4665,Tb427_100045500,6240,6155,23734,26021,Ribosomal protein L7Ae/L30e/S12e/Gadd45 family  putative
4666,Tb427_080057400,2134,2139,4448,4880,Cullin family/Cullin protein neddylation domain containing protein  putative
4667,Tb427_110177400,319,372,736,881,hypothetical protein  conserved
4668,Tb427_070014200,5074,4433,18528,20114,Ribosomal protein S9/S16  putative
4669,Tb427_080021900,1664,1734,3797,4340,Peptidase family M20/M25/M40/Peptidase dimerisation domain containing protein  putative
4670,Tb427_020020300,1623,1709,3904,4008,Calcineurin-like phosphoesterase/Mre11 DNA-binding presumed domain containing protein  putative
4671,Tb427_060023000,2254,2206,6034,6708,Eukaryotic initiation factor 4E  putative
4672,Tb427_080063600,944,922,1944,2028,Las1-like  putative
4673,Tb427_030048000,949,1085,2173,2313,hypothetical protein  conserved
4674,Tb427_110156100,1099,1261,2900,3136,DnaJ domain containing protein  putative
4675,Tb427_000698600,62,67,17,22,hypothetical protein  conserved
4676,Tb427_080031800,906,1026,2222,2228,hypothetical protein  conserved
4677,Tb427_110030400,1024,1135,2216,2539,recA bacterial DNA recombination protein/Rad51/AAA domain containing protein  putative
4678,Tb427_030042200,715,596,1130,1176,RNA recognition motif. (a.k.a. RRM  RBD  or RNP domain)  putative
4679,Tb427_100141700,60,98,196,216,unspecified product
4680,Tb427_060020000,352,318,549,695,hypothetical protein  conserved
4681,Tb427_100013100,868,968,888,843,hypothetical protein  conserved
4682,Tb427_060022000,95,84,230,260,unspecified product
4683,Tb427_100129900,1316,1423,3017,3412,hypothetical protein  conserved
4684,Tb427_090055300,2724,2688,5370,5845,Adenosine/AMP deaminase  putative
4685,Tb427_060053200,1649,1653,3861,4075,hypothetical protein  conserved
4686,Tb427_100151000,204,165,153,179,NLI interacting factor-like phosphatase  putative
4687,Tb427_080060000,5749,4732,13896,15093,EF hand/EF-hand domain pair  putative
4688,Tb427_050005000,105,124,34,24,RNA polymerase Rpb2  domain 4  putative
4689,Tb427_100076100,1406,1421,3048,3500,hypothetical protein  conserved
4690,Tb427_050013300,1165,1016,2340,2595,hypothetical protein  conserved
4691,Tb427_060046400,563,543,1270,1380,hypothetical protein  conserved
4692,Tb427_110035400,347,373,999,1115,hypothetical protein  conserved
4693,Tb427_020017400,855,873,1408,1593,Domain of unknown function (DUF4520)  putative
4694,Tb427_100068600,161,183,216,251,hypothetical protein  conserved
4695,Tb427_000287600,340,302,297,317,hypothetical protein  conserved
4696,Tb427_110033600,315,243,279,271,Dynein heavy chain region D6 P-loop domain containing protein  putative
4697,Tb427_020026900,1460,1464,3799,4042,hypothetical protein  conserved
4698,Tb427_110121800,2206,2386,5301,5909,Adaptin N terminal region/non-SMC mitotic condensation complex subunit 1  putative
4699,Tb427_090061900,955,893,2455,2786,HD containing hydrolase-like enzyme/HD domain containing protein  putative
4700,Tb427_040011400,1044,1059,2697,2905,hypothetical protein  conserved
4701,Tb427_070080000,754,797,1759,1841,Nitroreductase family  putative
4702,Tb427_100106700,912,931,2605,2857,Ham1 family  putative
4703,Tb427_040036400,1162,1199,2776,3178,hypothetical protein  conserved
4704,Tb427_060036500,428,437,977,1115,hypothetical protein  conserved
4705,Tb427_000735400,260,277,335,299,hypothetical protein
4706,Tb427_100069200,1350,1585,3285,3929,hypothetical protein  conserved
4707,Tb427_110036700,682,753,1679,1935,Der1-like family  putative
4708,Tb427_050031800,850,889,1478,1659,Organic solute transport protein 1  putative
4709,Tb427_090052700,1515,1542,3534,3857,hypothetical protein  conserved
4710,Tb427_110143200,1252,1288,2758,3071,DHHC palmitoyltransferase  putative
4711,Tb427_060056100,2683,2746,5617,6091,Mono-functional DNA-alkylating methyl methanesulfonate N-term/CPSF A subunit region containing protein  putative
4712,Tb427_080068600,1511,1630,3601,3924,hypothetical protein  conserved
4713,Tb427_060037900,2198,2209,3750,4010,hypothetical protein  conserved
4714,Tb427_110105800,540,518,1176,1254,tRNA intron endonuclease  catalytic C-terminal domain containing protein  putative
4715,Tb427_080006000,1631,1792,3773,4181,Choline/Carnitine o-acyltransferase  putative
4716,Tb427_070081100,948,1030,2208,2343,hypothetical protein  conserved
4717,Tb427_100053600,1057,1045,2432,2603,hypothetical protein  conserved
4718,Tb427_000804200,64,68,65,84,hypothetical protein  conserved
4719,Tb427_110172900,1833,1770,3996,4487,Elongation factor Tu GTP binding domain/50S ribosome-binding GTPase/Elongation Factor G  domain II/Elongation factor G  domain IV/Elongation factor G C-terminus  putative
4720,Tb427_110126300,4434,4429,9752,9897,hypothetical protein  conserved
4721,Tb427_110156200,2100,2033,4432,4542,hypothetical protein  conserved
4722,Tb427_090024100,835,728,1576,1703,hypothetical protein  conserved
4723,Tb427_000670300,35,34,5,6,Retrotransposon hot spot protein  putative
4724,Tb427_090047700,1217,1271,3141,3318,hypothetical protein  conserved
4725,Tb427_040018300,1299,1361,3355,3707,Zeta toxin/AAA domain/Chromatin associated protein KTI12  putative
4726,Tb427_080064300,784,838,1860,2184,ASF1 like histone chaperone  putative
4727,Tb427_000763500,88,97,61,45,Adenylate and Guanylate cyclase catalytic domain containing protein  putative
4728,Tb427_050029700,716,772,1372,1463,hypothetical protein  conserved
4729,Tb427_110146700,6111,6104,24404,26680,Ubiquitin-2 like Rad60 SUMO-like/Ubiquitin family/Ribosomal L40e family  putative
4730,Tb427_090055000,1436,1519,3518,3694,Histidine phosphatase superfamily (branch 1)  putative
4731,Tb427_110162700,969,965,1881,2074,Ubiquitin carboxyl-terminal hydrolase  putative
4732,Tb427_090081600,2890,2970,5588,6111,hypothetical protein  conserved
4733,Tb427_110120900,3410,3403,8633,9375,MIF4G domain containing protein  putative
4734,Tb427_010021700,3145,3452,7842,8694,Pentacotripeptide-repeat region of PRORP/PPR repeat/Pentatricopeptide repeat domain containing protein  putative
4735,Tb427_000642600,556,594,759,808,Retrotransposon hot spot protein  putative
4736,Tb427_040014800,2085,2147,5014,5238,Peroxisome biogenesis factor 1  N-terminal/Protein of unknown function (DUF815)/ATPase family associated with various cellular activities (AAA)  putative
4737,Tb427_070035700,1082,1083,2561,2712,hypothetical protein  conserved
4738,Tb427_050020800,886,958,1922,2054,hypothetical protein  conserved
4739,Tb427_050015000,513,624,1424,1630,hypothetical protein  conserved
4740,Tb427_060018000,1248,1273,2680,2807,OB-fold nucleic acid binding domain/tRNA synthetases class II (D  K and N)  putative
4741,Tb427_110090000,1325,1271,2869,3205,hypothetical protein  conserved
4742,Tb427_110014300,1460,1473,3592,3882,ATPase family associated with various cellular activities (AAA)  putative
4743,Tb427_050033700,628,715,1253,1402,hypothetical protein  conserved
4744,Tb427_040011000,715,765,1638,1814,hypothetical protein  conserved
4745,Tb427_090076100,905,930,2368,2580,Tctex-1 family  putative
4746,Tb427_030007600,803,695,1463,1572,hypothetical protein  conserved
4747,Tb427_110120800,1957,1910,4284,4879,hypothetical protein  conserved
4748,Tb427_070078600,1760,1620,3145,3184,hypothetical protein  conserved
4749,Tb427_110145000,1067,953,2068,2221,Ribonucleotide reductase  small chain  putative
4750,Tb427_050048000,894,937,2739,3029,hypothetical protein  conserved
4751,Tb427_030008300,3121,3128,9055,10268,Phosphopantetheine attachment site  putative
4752,Tb427_100040300,1928,1930,4403,4621,Endonuclease/Exonuclease/phosphatase family  putative
4753,Tb427_080075300,855,919,1692,1682,Transport protein particle (TRAPP) component  putative
4754,Tb427_110064400,658,756,1073,1019,DnaJ domain containing protein  putative
4755,Tb427_100170100,669,688,1702,1765,hypothetical protein  conserved
4756,Tb427_100045400,1536,1565,3849,4021,hypothetical protein  conserved
4757,Tb427_030055900,1291,1369,3084,3536,hypothetical protein  conserved
4758,Tb427_050040800,1621,1743,3651,3969,ThiF family/Ubiquitin/SUMO-activating enzyme ubiquitin-like domain containing protein  putative
4759,Tb427_100093300,1855,1996,5161,5620,hypothetical protein  conserved
4760,Tb427_050040700,1280,1400,2936,3250,ABC1 family  putative
4761,Tb427_030050900,3237,3231,9118,8763,Peptidase M1 N-terminal domain/Peptidase family M1 domain/ERAP1-like C-terminal domain containing protein  putative
